,product_id,product_name,category,reorder_level,unit_price,inventory_id,last_updated,warehouse_id,stock_status,days_since_update,stock_value,total_current_stock,avg_order_size,movement_category,orders_per_month,last_order_date,days_since_last_order,supplier_id,supplier_name,location_name,quantity_available,stock_level_numeric,movement_score,current_month,current_quarter,needs_reorder
3134,P00314,Heart313,Furniture,190,259.61,INVP00314W004,2025-01-17,W004,ADEQUATE,188,123314.74304199219,50314.0,53.3182,FAST_MOVING,73.33,2025-07-18,6,,,"Hillstad",475.0,4,4,7,3,0
3135,P00314,Heart313,Furniture,190,259.61,INVP00314W005,2025-02-20,W005,REORDER_NEEDED,154,28297.488403320312,50314.0,53.3182,FAST_MOVING,73.33,2025-07-18,6,,,"South Nicholasport",109.0,2,4,7,3,1
3136,P00314,Heart313,Furniture,190,259.61,INVP00314W006,2025-02-24,W006,REORDER_NEEDED,150,20249.578857421875,50314.0,53.3182,FAST_MOVING,73.33,2025-07-18,6,,,"New Robin",78.0,2,4,7,3,1
3137,P00314,Heart313,Furniture,190,259.61,INVP00314W007,2025-01-11,W007,ADEQUATE,194,120199.42321777344,50314.0,53.3182,FAST_MOVING,73.33,2025-07-18,6,,,"Kurtbury",463.0,4,4,7,3,0
3138,P00314,Heart313,Furniture,190,259.61,INVP00314W008,2025-03-25,W008,ADEQUATE,121,129026.16271972656,50314.0,53.3182,FAST_MOVING,73.33,2025-07-18,6,,,"North Davidton",497.0,4,4,7,3,0
3139,P00314,Heart313,Furniture,190,259.61,INVP00314W009,2025-02-17,W009,REORDER_NEEDED,157,10644.009399414062,50314.0,53.3182,FAST_MOVING,73.33,2025-07-18,6,,,"Marystad",41.0,2,4,7,3,1
3140,P00315,Fine314,Furniture,174,154.79,INVP00315W000,2025-02-01,W000,ADEQUATE,173,74299.19677734375,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"Robertmouth",480.0,4,4,7,3,0
3141,P00315,Fine314,Furniture,174,154.79,INVP00315W001,2025-05-25,W001,LOW_STOCK,60,29255.3087310791,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"Port Ryanshire",189.0,3,4,7,3,0
3142,P00315,Fine314,Furniture,174,154.79,INVP00315W002,2025-02-15,W002,ADEQUATE,159,62844.73727416992,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"Stephaniehaven",406.0,4,4,7,3,0
3143,P00315,Fine314,Furniture,174,154.79,INVP00315W003,2025-02-04,W003,ADEQUATE,170,69655.49697875977,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"Port Gregory",450.0,4,4,7,3,0
3144,P00315,Fine314,Furniture,174,154.79,INVP00315W004,2025-06-25,W004,LOW_STOCK,29,30803.20866394043,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"Hillstad",199.0,3,4,7,3,0
3145,P00315,Fine314,Furniture,174,154.79,INVP00315W005,2025-02-08,W005,LOW_STOCK,166,37459.17837524414,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"South Nicholasport",242.0,3,4,7,3,0
3146,P00315,Fine314,Furniture,174,154.79,INVP00315W006,2025-01-19,W006,ADEQUATE,186,64547.42720031738,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"New Robin",417.0,4,4,7,3,0
3147,P00315,Fine314,Furniture,174,154.79,INVP00315W007,2025-01-10,W007,REORDER_NEEDED,195,21361.019073486328,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"Kurtbury",138.0,2,4,7,3,1
3148,P00315,Fine314,Furniture,174,154.79,INVP00315W008,2025-04-08,W008,REORDER_NEEDED,107,20587.069107055664,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"North Davidton",133.0,2,4,7,3,1
3149,P00315,Fine314,Furniture,174,154.79,INVP00315W009,2025-06-28,W009,REORDER_NEEDED,26,25075.978912353516,50688.0,43.5556,FAST_MOVING,60.0,2025-07-20,4,,,"Marystad",162.0,2,4,7,3,1
3150,P00316,Human315,Electronics,120,184.62,INVP00316W000,2025-03-07,W000,REORDER_NEEDED,139,21231.299438476562,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"Robertmouth",115.0,2,4,7,3,1
3151,P00316,Human315,Electronics,120,184.62,INVP00316W001,2025-01-10,W001,ADEQUATE,195,36185.51904296875,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"Port Ryanshire",196.0,4,4,7,3,0
3152,P00316,Human315,Electronics,120,184.62,INVP00316W002,2025-05-01,W002,ADEQUATE,84,78463.49792480469,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"Stephaniehaven",425.0,4,4,7,3,0
3153,P00316,Human315,Electronics,120,184.62,INVP00316W003,2025-05-01,W003,LOW_STOCK,84,23262.119384765625,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"Port Gregory",126.0,3,4,7,3,0
3154,P00316,Human315,Electronics,120,184.62,INVP00316W004,2025-01-11,W004,ADEQUATE,194,40247.158935546875,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"Hillstad",218.0,4,4,7,3,0
3155,P00316,Human315,Electronics,120,184.62,INVP00316W005,2025-04-26,W005,ADEQUATE,89,35631.65905761719,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"South Nicholasport",193.0,4,4,7,3,0
3156,P00316,Human315,Electronics,120,184.62,INVP00316W006,2025-07-15,W006,LOW_STOCK,9,26400.659301757812,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"New Robin",143.0,3,4,7,3,0
3157,P00316,Human315,Electronics,120,184.62,INVP00316W007,2025-03-22,W007,ADEQUATE,124,48924.29870605469,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"Kurtbury",265.0,4,4,7,3,0
3158,P00316,Human315,Electronics,120,184.62,INVP00316W008,2025-02-24,W008,ADEQUATE,150,54093.65856933594,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"North Davidton",293.0,4,4,7,3,0
3159,P00316,Human315,Electronics,120,184.62,INVP00316W009,2025-05-11,W009,ADEQUATE,74,38954.81896972656,56810.0,61.9615,FAST_MOVING,86.67,2025-07-15,9,,,"Marystad",211.0,4,4,7,3,0
3160,P00317,Far316,Food,30,451.52,INVP00317W000,2025-06-13,W000,ADEQUATE,41,224856.9545288086,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"Robertmouth",498.0,4,4,7,3,0
3161,P00317,Far316,Food,30,451.52,INVP00317W001,2025-03-03,W001,ADEQUATE,143,22124.479461669922,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"Port Ryanshire",49.0,4,4,7,3,0
3162,P00317,Far316,Food,30,451.52,INVP00317W002,2025-01-15,W002,ADEQUATE,190,213117.43481445312,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"Stephaniehaven",472.0,4,4,7,3,0
3163,P00317,Far316,Food,30,451.52,INVP00317W003,2025-07-21,W003,ADEQUATE,3,206344.63497924805,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"Port Gregory",457.0,4,4,7,3,0
3164,P00317,Far316,Food,30,451.52,INVP00317W004,2025-05-20,W004,ADEQUATE,65,57794.55859375,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"Hillstad",128.0,4,4,7,3,0
3165,P00317,Far316,Food,30,451.52,INVP00317W005,2025-05-31,W005,ADEQUATE,54,48764.15881347656,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"South Nicholasport",108.0,4,4,7,3,0
3166,P00317,Far316,Food,30,451.52,INVP00317W006,2025-06-16,W006,REORDER_NEEDED,38,903.0399780273438,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"New Robin",2.0,2,4,7,3,1
3167,P00317,Far316,Food,30,451.52,INVP00317W007,2025-03-29,W007,ADEQUATE,117,197314.2351989746,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"Kurtbury",437.0,4,4,7,3,0
3168,P00317,Far316,Food,30,451.52,INVP00317W008,2025-06-19,W008,ADEQUATE,35,214923.5147705078,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"North Davidton",476.0,4,4,7,3,0
3169,P00317,Far316,Food,30,451.52,INVP00317W009,2025-02-19,W009,ADEQUATE,155,177447.35568237305,54360.0,50.1111,FAST_MOVING,60.0,2025-07-13,11,,,"Marystad",393.0,4,4,7,3,0
3170,P00318,Enter317,Food,135,395.13,INVP00318W000,2025-07-06,W000,REORDER_NEEDED,18,15805.2001953125,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"Robertmouth",40.0,2,4,7,3,1
3171,P00318,Enter317,Food,135,395.13,INVP00318W001,2025-02-03,W001,ADEQUATE,171,160817.9119873047,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"Port Ryanshire",407.0,4,4,7,3,0
3172,P00318,Enter317,Food,135,395.13,INVP00318W002,2025-05-31,W002,ADEQUATE,54,86928.60107421875,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"Stephaniehaven",220.0,4,4,7,3,0
3173,P00318,Enter317,Food,135,395.13,INVP00318W003,2025-07-20,W003,ADEQUATE,4,169905.90209960938,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"Port Gregory",430.0,4,4,7,3,0
3174,P00318,Enter317,Food,135,395.13,INVP00318W004,2025-07-08,W004,REORDER_NEEDED,16,13829.550170898438,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"Hillstad",35.0,2,4,7,3,1
3175,P00318,Enter317,Food,135,395.13,INVP00318W005,2025-07-05,W005,ADEQUATE,19,157656.8719482422,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"South Nicholasport",399.0,4,4,7,3,0
3176,P00318,Enter317,Food,135,395.13,INVP00318W006,2025-06-02,W006,ADEQUATE,52,110241.27136230469,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"New Robin",279.0,4,4,7,3,0
3177,P00318,Enter317,Food,135,395.13,INVP00318W007,2025-05-30,W007,REORDER_NEEDED,55,20546.76025390625,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"Kurtbury",52.0,2,4,7,3,1
3178,P00318,Enter317,Food,135,395.13,INVP00318W008,2025-06-05,W008,REORDER_NEEDED,49,52947.420654296875,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"North Davidton",134.0,2,4,7,3,1
3179,P00318,Enter317,Food,135,395.13,INVP00318W009,2025-06-15,W009,LOW_STOCK,39,68357.49084472656,60732.0,55.0714,FAST_MOVING,93.33,2025-07-18,6,S016,Brown-Nelson,"Marystad",173.0,3,4,7,3,0
3180,P00319,Society318,Electronics,197,36.24,INVP00319W000,2025-02-06,W000,REORDER_NEEDED,168,2065.6800956726074,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","Robertmouth",57.0,2,4,7,3,1
3181,P00319,Society318,Electronics,197,36.24,INVP00319W001,2025-05-23,W001,ADEQUATE,62,18047.520835876465,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","Port Ryanshire",498.0,4,4,7,3,0
3182,P00319,Society318,Electronics,197,36.24,INVP00319W002,2025-02-18,W002,ADEQUATE,156,11234.400520324707,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","Stephaniehaven",310.0,4,4,7,3,0
3183,P00319,Society318,Electronics,197,36.24,INVP00319W003,2025-02-19,W003,REORDER_NEEDED,155,1920.7200889587402,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","Port Gregory",53.0,2,4,7,3,1
3184,P00319,Society318,Electronics,197,36.24,INVP00319W004,2025-03-18,W004,ADEQUATE,128,11343.120525360107,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","Hillstad",313.0,4,4,7,3,0
3185,P00319,Society318,Electronics,197,36.24,INVP00319W005,2025-02-11,W005,ADEQUATE,163,12212.88056564331,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","South Nicholasport",337.0,4,4,7,3,0
3186,P00319,Society318,Electronics,197,36.24,INVP00319W006,2025-03-01,W006,ADEQUATE,145,11488.080532073975,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","New Robin",317.0,4,4,7,3,0
3187,P00319,Society318,Electronics,197,36.24,INVP00319W007,2025-02-10,W007,ADEQUATE,164,17214.00079727173,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","Kurtbury",475.0,4,4,7,3,0
3188,P00319,Society318,Electronics,197,36.24,INVP00319W008,2025-05-16,W008,REORDER_NEEDED,69,3696.4801712036133,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","North Davidton",102.0,2,4,7,3,1
3189,P00319,Society318,Electronics,197,36.24,INVP00319W009,2025-01-16,W009,LOW_STOCK,189,9060.0004196167,62376.0,49.7826,FAST_MOVING,76.67,2025-07-10,14,S019,"Williams, King and Curry","Marystad",250.0,3,4,7,3,0
3190,P00320,Reality319,Electronics,164,42.03,INVP00320W000,2025-02-26,W000,ADEQUATE,148,11516.219665527344,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"Robertmouth",274.0,4,4,7,3,0
3191,P00320,Reality319,Electronics,164,42.03,INVP00320W001,2025-02-13,W001,ADEQUATE,161,20342.519409179688,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"Port Ryanshire",484.0,4,4,7,3,0
3192,P00320,Reality319,Electronics,164,42.03,INVP00320W002,2025-01-12,W002,LOW_STOCK,193,7901.6397705078125,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"Stephaniehaven",188.0,3,4,7,3,0
3193,P00320,Reality319,Electronics,164,42.03,INVP00320W003,2025-07-07,W003,REORDER_NEEDED,17,504.3599853515625,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"Port Gregory",12.0,2,4,7,3,1
3194,P00320,Reality319,Electronics,164,42.03,INVP00320W004,2025-05-08,W004,LOW_STOCK,77,7985.699768066406,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"Hillstad",190.0,3,4,7,3,0
3195,P00320,Reality319,Electronics,164,42.03,INVP00320W005,2025-02-13,W005,LOW_STOCK,161,9078.479736328125,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"South Nicholasport",216.0,3,4,7,3,0
3196,P00320,Reality319,Electronics,164,42.03,INVP00320W006,2025-01-06,W006,ADEQUATE,199,11768.399658203125,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"New Robin",280.0,4,4,7,3,0
3197,P00320,Reality319,Electronics,164,42.03,INVP00320W007,2025-04-28,W007,LOW_STOCK,87,6976.979797363281,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"Kurtbury",166.0,3,4,7,3,0
3198,P00320,Reality319,Electronics,164,42.03,INVP00320W008,2025-06-18,W008,LOW_STOCK,36,9372.689727783203,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"North Davidton",223.0,3,4,7,3,0
3199,P00320,Reality319,Electronics,164,42.03,INVP00320W009,2025-05-26,W009,ADEQUATE,59,14920.64956665039,62088.0,46.9231,FAST_MOVING,86.67,2025-07-20,4,,,"Marystad",355.0,4,4,7,3,0
3200,P00321,Go320,Electronics,55,186.78,INVP00321W000,2025-02-15,W000,ADEQUATE,159,49123.13967895508,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"Robertmouth",263.0,4,4,7,3,0
3201,P00321,Go320,Electronics,55,186.78,INVP00321W001,2025-01-27,W001,LOW_STOCK,178,10459.679931640625,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"Port Ryanshire",56.0,3,4,7,3,0
3202,P00321,Go320,Electronics,55,186.78,INVP00321W002,2025-03-02,W002,ADEQUATE,144,45013.97970581055,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"Stephaniehaven",241.0,4,4,7,3,0
3203,P00321,Go320,Electronics,55,186.78,INVP00321W003,2025-02-24,W003,ADEQUATE,150,19798.67987060547,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"Port Gregory",106.0,4,4,7,3,0
3204,P00321,Go320,Electronics,55,186.78,INVP00321W004,2025-07-17,W004,ADEQUATE,7,64252.319580078125,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"Hillstad",344.0,4,4,7,3,0
3205,P00321,Go320,Electronics,55,186.78,INVP00321W005,2025-07-19,W005,ADEQUATE,5,59582.8196105957,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"South Nicholasport",319.0,4,4,7,3,0
3206,P00321,Go320,Electronics,55,186.78,INVP00321W006,2025-05-04,W006,ADEQUATE,81,52111.61965942383,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"New Robin",279.0,4,4,7,3,0
3207,P00321,Go320,Electronics,55,186.78,INVP00321W007,2025-07-09,W007,ADEQUATE,15,83677.439453125,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"Kurtbury",448.0,4,4,7,3,0
3208,P00321,Go320,Electronics,55,186.78,INVP00321W008,2025-03-29,W008,REORDER_NEEDED,117,186.77999877929688,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"North Davidton",1.0,2,4,7,3,1
3209,P00321,Go320,Electronics,55,186.78,INVP00321W009,2025-03-15,W009,ADEQUATE,131,62010.95959472656,62114.0,46.0385,FAST_MOVING,86.67,2025-07-16,8,,,"Marystad",332.0,4,4,7,3,0
3210,P00322,Entire321,Clothing,111,305.87,INVP00322W000,2025-02-07,W000,ADEQUATE,167,65762.04895019531,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"Robertmouth",215.0,4,4,7,3,0
3211,P00322,Entire321,Clothing,111,305.87,INVP00322W001,2025-01-03,W001,REORDER_NEEDED,202,32728.089477539062,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"Port Ryanshire",107.0,2,4,7,3,1
3212,P00322,Entire321,Clothing,111,305.87,INVP00322W002,2025-03-22,W002,ADEQUATE,124,130606.48791503906,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"Stephaniehaven",427.0,4,4,7,3,0
3213,P00322,Entire321,Clothing,111,305.87,INVP00322W003,2025-03-02,W003,ADEQUATE,144,144982.37768554688,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"Port Gregory",474.0,4,4,7,3,0
3214,P00322,Entire321,Clothing,111,305.87,INVP00322W004,2025-01-18,W004,LOW_STOCK,187,46492.2392578125,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"Hillstad",152.0,3,4,7,3,0
3215,P00322,Entire321,Clothing,111,305.87,INVP00322W005,2025-03-25,W005,ADEQUATE,121,93290.34851074219,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"South Nicholasport",305.0,4,4,7,3,0
3216,P00322,Entire321,Clothing,111,305.87,INVP00322W006,2025-04-17,W006,ADEQUATE,98,137335.6278076172,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"New Robin",449.0,4,4,7,3,0
3217,P00322,Entire321,Clothing,111,305.87,INVP00322W007,2025-05-05,W007,ADEQUATE,80,84420.11865234375,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"Kurtbury",276.0,4,4,7,3,0
3218,P00322,Entire321,Clothing,111,305.87,INVP00322W008,2025-04-02,W008,LOW_STOCK,113,39763.099365234375,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"North Davidton",130.0,3,4,7,3,0
3219,P00322,Entire321,Clothing,111,305.87,INVP00322W009,2025-05-18,W009,ADEQUATE,67,77385.10876464844,66912.0,51.25,FAST_MOVING,80.0,2025-07-20,4,,,"Marystad",253.0,4,4,7,3,0
3220,P00323,Store322,Furniture,174,49.16,INVP00323W000,2025-05-27,W000,REORDER_NEEDED,58,393.2799987792969,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"Robertmouth",8.0,2,4,7,3,1
3221,P00323,Store322,Furniture,174,49.16,INVP00323W001,2025-02-28,W001,LOW_STOCK,146,12634.119960784912,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"Port Ryanshire",257.0,3,4,7,3,0
3222,P00323,Store322,Furniture,174,49.16,INVP00323W002,2025-01-26,W002,ADEQUATE,179,14649.679954528809,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"Stephaniehaven",298.0,4,4,7,3,0
3223,P00323,Store322,Furniture,174,49.16,INVP00323W003,2025-04-18,W003,ADEQUATE,97,23105.19992828369,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"Port Gregory",470.0,4,4,7,3,0
3224,P00323,Store322,Furniture,174,49.16,INVP00323W004,2025-05-07,W004,LOW_STOCK,78,11257.639965057373,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"Hillstad",229.0,3,4,7,3,0
3225,P00323,Store322,Furniture,174,49.16,INVP00323W005,2025-05-08,W005,ADEQUATE,77,14354.719955444336,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"South Nicholasport",292.0,4,4,7,3,0
3226,P00323,Store322,Furniture,174,49.16,INVP00323W006,2025-04-06,W006,REORDER_NEEDED,109,3047.919990539551,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"New Robin",62.0,2,4,7,3,1
3227,P00323,Store322,Furniture,174,49.16,INVP00323W007,2025-05-26,W007,ADEQUATE,59,19713.159938812256,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"Kurtbury",401.0,4,4,7,3,0
3228,P00323,Store322,Furniture,174,49.16,INVP00323W008,2025-07-05,W008,ADEQUATE,19,21089.639934539795,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"North Davidton",429.0,4,4,7,3,0
3229,P00323,Store322,Furniture,174,49.16,INVP00323W009,2025-01-10,W009,ADEQUATE,195,15632.87995147705,63572.0,63.4783,FAST_MOVING,76.67,2025-07-19,5,,,"Marystad",318.0,4,4,7,3,0
3230,P00324,North323,Electronics,105,81.3,INVP00324W000,2025-03-24,W000,ADEQUATE,122,21219.30079650879,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"Robertmouth",261.0,4,4,7,3,0
3231,P00324,North323,Electronics,105,81.3,INVP00324W001,2025-03-25,W001,LOW_STOCK,121,11869.80044555664,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"Port Ryanshire",146.0,3,4,7,3,0
3232,P00324,North323,Electronics,105,81.3,INVP00324W002,2025-05-08,W002,ADEQUATE,77,32194.801208496094,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"Stephaniehaven",396.0,4,4,7,3,0
3233,P00324,North323,Electronics,105,81.3,INVP00324W003,2025-01-23,W003,ADEQUATE,182,37804.50141906738,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"Port Gregory",465.0,4,4,7,3,0
3234,P00324,North323,Electronics,105,81.3,INVP00324W004,2025-02-16,W004,ADEQUATE,158,19999.800750732422,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"Hillstad",246.0,4,4,7,3,0
3235,P00324,North323,Electronics,105,81.3,INVP00324W005,2025-03-08,W005,ADEQUATE,138,34796.401306152344,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"South Nicholasport",428.0,4,4,7,3,0
3236,P00324,North323,Electronics,105,81.3,INVP00324W006,2025-02-13,W006,ADEQUATE,161,13333.200500488281,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"New Robin",164.0,4,4,7,3,0
3237,P00324,North323,Electronics,105,81.3,INVP00324W007,2025-06-06,W007,LOW_STOCK,48,9186.900344848633,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"Kurtbury",113.0,3,4,7,3,0
3238,P00324,North323,Electronics,105,81.3,INVP00324W008,2025-07-09,W008,REORDER_NEEDED,15,6422.700241088867,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"North Davidton",79.0,2,4,7,3,1
3239,P00324,North323,Electronics,105,81.3,INVP00324W009,2025-06-17,W009,ADEQUATE,37,19999.800750732422,71232.0,41.9286,FAST_MOVING,93.33,2025-07-20,4,,,"Marystad",246.0,4,4,7,3,0
3240,P00325,Explain324,Clothing,45,409.52,INVP00325W000,2025-01-10,W000,ADEQUATE,195,196979.11471557617,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"Robertmouth",481.0,4,4,7,3,0
3241,P00325,Explain324,Clothing,45,409.52,INVP00325W001,2025-04-15,W001,ADEQUATE,100,180188.79516601562,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"Port Ryanshire",440.0,4,4,7,3,0
3242,P00325,Explain324,Clothing,45,409.52,INVP00325W002,2025-01-28,W002,ADEQUATE,177,41771.03887939453,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"Stephaniehaven",102.0,4,4,7,3,0
3243,P00325,Explain324,Clothing,45,409.52,INVP00325W003,2025-05-04,W003,ADEQUATE,81,106475.19714355469,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"Port Gregory",260.0,4,4,7,3,0
3244,P00325,Explain324,Clothing,45,409.52,INVP00325W004,2025-02-06,W004,LOW_STOCK,168,24571.199340820312,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"Hillstad",60.0,3,4,7,3,0
3245,P00325,Explain324,Clothing,45,409.52,INVP00325W005,2025-06-07,W005,LOW_STOCK,47,22114.07940673828,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"South Nicholasport",54.0,3,4,7,3,0
3246,P00325,Explain324,Clothing,45,409.52,INVP00325W006,2025-05-10,W006,ADEQUATE,75,93370.55749511719,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"New Robin",228.0,4,4,7,3,0
3247,P00325,Explain324,Clothing,45,409.52,INVP00325W007,2025-06-12,W007,ADEQUATE,42,44637.678802490234,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"Kurtbury",109.0,4,4,7,3,0
3248,P00325,Explain324,Clothing,45,409.52,INVP00325W008,2025-06-20,W008,ADEQUATE,34,64294.638275146484,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"North Davidton",157.0,4,4,7,3,0
3249,P00325,Explain324,Clothing,45,409.52,INVP00325W009,2025-03-23,W009,ADEQUATE,123,168312.71548461914,73664.0,53.9375,FAST_MOVING,106.67,2025-07-21,3,,,"Marystad",411.0,4,4,7,3,0
3250,P00326,Bill325,Food,100,86.57,INVP00326W000,2025-06-14,W000,REORDER_NEEDED,40,5713.619979858398,47880.0,55.0,FAST_MOVING,60.0,2025-07-19,5,,,"Robertmouth",66.0,2,4,7,3,1
3251,P00326,Bill325,Food,100,86.57,INVP00326W001,2025-01-18,W001,LOW_STOCK,187,11080.9599609375,47880.0,55.0,FAST_MOVING,60.0,2025-07-19,5,,,"Port Ryanshire",128.0,3,4,7,3,0
3252,P00326,Bill325,Food,100,86.57,INVP00326W002,2025-07-19,W002,REORDER_NEEDED,5,2164.2499923706055,47880.0,55.0,FAST_MOVING,60.0,2025-07-19,5,,,"Stephaniehaven",25.0,2,4,7,3,1
